,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
118,2022-05-23 16:02:39+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian https://t.co/gm8A7kMcdo",0,0,Ingebeeld,en,peter kalmu speci autopilot make right decis climat crisi guardian http kmcdo,77,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
119,2022-05-23 16:02:04+00:00,"If you're in any way feeling good about our approach to climate change, feel like we're going in the right direction, read this and it will set you straight. https://t.co/cjF85vNX3k",1,0,jbnbpt,en,feel good about approach climat chang feel like go right direct read thi will straight http,91,"Sentiment(polarity=0.3214285714285714, subjectivity=0.4839285714285714)","{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.743}",0.743,Positive
120,2022-05-23 15:39:25+00:00,"People are telling me they're surprised to see a conversation like this in the mainstream media. If you are a climate communicator in any context it's time to stop mincing words.
https://t.co/9CoYazCLwP",525,1724,ClimateHuman,en,peopl tell they surpris convers like thi mainstream media climat commun context time stop minc word http coyazclwp,114,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.106, 'neu': 0.773, 'pos': 0.121, 'compound': 0.0772}",0.0772,Positive
121,2022-05-23 15:38:09+00:00,"Please read this, I understand why you might not want to, you are overworked, you can only just cope with life without people reminding you that we are all about to die if we don't change everything we do, but please read it. https://t.co/eUvWeNinK3 #climatechange @ClimateHuman",4,3,stellastafford,en,pleas read thi understand might want overwork onli just cope with life without peopl remind that about chang everyth pleas read http euvwenink #climatechang,156,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}",0.0772,Positive
122,2022-05-23 15:34:33+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/ZydU7LWVoX",2,5,Greenalytics17,en,peter kalmu speci autopilot make right decis http zydu lwvox,60,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
123,2022-05-23 15:32:51+00:00,"My colleague, Peter Kalmus is speaking out: ‘As a species, we’re on autopilot, not making the right decisions  More scientists should be talking directly to the public about how they feel. We’re not just brains in a vat, we’re humans'. 
https://t.co/qI2kxeLZqS",6,16,WilliamJRipple,en,colleagu peter kalmu speak speci autopilot make right decis more scientist should talk directli public about they feel just brain human http kxelzq,147,"Sentiment(polarity=0.19642857142857142, subjectivity=0.3005952380952381)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
124,2022-05-23 15:15:54+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/kmyvB51OGx",0,3,ca_350,en,peter kalmu speci autopilot make right decis http kmyvb,55,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
125,2022-05-23 14:54:39+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/E6WSS3zBaw",0,0,apihut,en,peter kalmu speci autopilot make right decis http zbaw,54,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
126,2022-05-23 14:53:56+00:00,“I long for a feeling of solidarity. I long to feel a faith in humanity once again”- exactly how I feel about both climate and Covid. I’m grieving the loss of my belief in people.  https://t.co/17Gwgz7TsA,0,0,bunny_peculiar,en,long feel solidar long feel faith human onc again exactli feel about both climat covid griev loss belief peopl http gwgz,120,"Sentiment(polarity=-0.03333333333333333, subjectivity=0.3)","{'neg': 0.095, 'neu': 0.788, 'pos': 0.116, 'compound': 0.128}",0.128,Positive
127,2022-05-23 14:11:43+00:00,#climatechange #fossilfuels https://t.co/YgmupOJo0I,0,0,rowemag,und,#climatechang #fossilfuel http ygmupojo,39,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
128,2022-05-23 13:46:26+00:00,"Interesting read, although not enough people is paying attention here...  https://t.co/lMKNZ7AwFm",0,0,guillealvareztw,en,interest read although enough peopl pay attent here http lmknz awfm,67,"Sentiment(polarity=0.0, subjectivity=0.5)","{'neg': 0.104, 'neu': 0.672, 'pos': 0.224, 'compound': 0.3818}",0.3818,Positive
129,2022-05-23 13:09:07+00:00,"More climate news, as bad as before, and yet fossil fuel companies are planning more drilling than ever.

According to Peter Kalmus, JPL climate scientist: “we are going to lose everything and we are not joking.” https://t.co/0PNX3Guzot",0,1,downtempo,en,more climat news befor fossil fuel compani plan more drill than ever accord peter kalmu climat scientist go lose everyth joke http guzot,136,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.104, 'neu': 0.811, 'pos': 0.085, 'compound': -0.128}",-0.128,Negative
130,2022-05-23 12:51:41+00:00,"„That we’ve switched this corner and we’ve started to change the system towards flourishing for all, and we’ve come out of this madness of billionaires, and fossil fuel, and money in politics. That’s what I want to feel.“ 💔 https://t.co/vFE2L4tiEA",0,0,katharinaranya,en,that switch thi corner start chang system toward flourish come thi mad billionair fossil fuel money polit that what want feel http tiea,135,"Sentiment(polarity=-0.625, subjectivity=1.0)","{'neg': 0.125, 'neu': 0.824, 'pos': 0.051, 'compound': -0.4404}",-0.4404,Negative
131,2022-05-23 12:39:18+00:00,"If we take down the biosphere, we lose everything + don’t have an economic system. Nasa data scientist explains why inaction on the climate crisis pushed him to chain himself to an LA bank – + why trusting in the ‘people in charge’ is so dangerous #NSPoli 
https://t.co/Qm0aywj7Sk https://t.co/TmODbZEI77",4,7,jodieturner_ns,en,take down biospher lose everyth have econom system nasa data scientist explain inact climat crisi push chain himself bank trust peopl charg danger #nspoli http aywj http tmodbzei,178,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)","{'neg': 0.177, 'neu': 0.727, 'pos': 0.096, 'compound': -0.4215}",-0.4215,Negative
132,2022-05-23 12:18:54+00:00,"""not just brains in a vat"" ... 
👏
Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/Ts0q77tHGF",0,0,CivilizedFuture,en,just brain peter kalmu speci autopilot make right decis http thgf,65,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
133,2022-05-23 11:21:40+00:00,Important message by @ClimateHuman telling why #degrowth is important to avoid the #climatecrisis and how the #environmentalmovement can persuade the working class to join their cause. https://t.co/34kKvONaNZ #ClimateAction #systemchange #wedonthavetime,8,25,rebelryan77,en,import messag tell #degrowth import avoid #climatecrisi #environmentalmov persuad work class join their caus http kkvonanz #climateact #systemchang #wedonthavetim,162,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.103, 'neu': 0.794, 'pos': 0.103, 'compound': 0.0}",0.0,Neutral
134,2022-05-23 11:15:22+00:00,"@e_reesch @UN Daarom moet je blijven kritiseren. Uit het laatste IPCC-rapport zijn deze belangrijke bevindingen verdwenen: https://t.co/EoaiiMnyLW
Gelukkig zijn er steeds meer mensen die dat agenderen: https://t.co/dJgQcMc4bG #geenpleistersplakkenopeenfaillietsysteem",0,0,Klimaatzuster,nl,daarom moet blijven kritiseren laatst ipcc rapport zijn deze belangrijk bevindingen verdwenen http eoaiimnylw gelukkig zijn steed meer mensen agenderen http djgqcmc #geenpleistersplakkenopeenfaillietsysteem,206,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
135,2022-05-23 10:58:43+00:00,https://t.co/FQjPKJkEpe,0,0,DonWurkin,und,http fqjpkjkepe,15,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
136,2022-05-23 10:57:14+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/zsgr9ZywUT",0,0,riv39525750,en,peter kalmu speci autopilot make right decis http zsgr zywut,60,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
137,2022-05-23 10:44:45+00:00,"Long read.
The world's complacent auto pilot leading us to collapse. We could be proactive, but are not.

So agree
 https://t.co/y1RxN1siSr",0,0,Lepimann,en,long read world complac auto pilot lead collaps could proactiv agre http sisr,77,"Sentiment(polarity=-0.05, subjectivity=0.4)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
138,2022-05-23 10:13:03+00:00,"The most cogent analysis, explanation, warning I’ve come across on the issue.
Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian https://t.co/Ju82XfETxw",0,1,lesserspottedH,en,most cogent analysi explan warn come across issu peter kalmu speci autopilot make right decis climat crisi guardian http xfetxw,127,"Sentiment(polarity=0.39285714285714285, subjectivity=0.5178571428571428)","{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.1027}",-0.1027,Negative
139,2022-05-23 10:04:25+00:00,"Echoing Green Top story: Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  | Climate crisis | The Guardian https://t.co/WXXn0bgJdN, see more https://t.co/SZjHdIdfxa",0,0,The_CityOfRoses,en,echo green stori peter kalmu speci autopilot make right decis climat crisi guardian http wxxn bgjdn more http szjhdidfxa,120,"Sentiment(polarity=0.1952380952380952, subjectivity=0.4452380952380952)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
140,2022-05-23 08:24:48+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ 
... an incrediblywell informed essential read https://t.co/9oBUPg9lGs",0,0,bean_feasa,en,peter kalmu speci autopilot make right decis incrediblywel inform essenti read http obupg,89,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
141,2022-05-23 07:58:14+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/3QkHcJpCyT",0,1,sannewassink,en,peter kalmu speci autopilot make right decis http qkhcjpcyt,59,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
142,2022-05-23 07:23:32+00:00,"Let our people thrive

⁦@ClimateHuman⁩ speaks from the heart on the stark decisions we must force our politicians to make, ending the fossil fuel industry as swiftly and justly as possible ⁦@Amanwy⁩ ⁦@JaneBryngwyn⁩ ⁦@TYFAdventure⁩ https://t.co/LewokSGrmN",0,4,gringreen,en,peopl thrive speak from heart stark decis must forc politician make end fossil fuel industri swiftli justli possibl http lewoksgrmn,131,"Sentiment(polarity=-0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,Positive
143,2022-05-23 07:21:24+00:00,"#Kretschmann, @GruenebW so, paraphrasiert:
Ich versteh das schon, aber dieser politische Moment der Prosperität ist so viel wichtiger; frei nach Hannah Arendt.

Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/wheDDXY8PB",0,0,ubano,de,#kretschmann paraphrasiert versteh schon aber dieser politisch moment prosperit viel wichtig frei nach hannah arendt peter kalmu speci autopilot make right decis http wheddxi,174,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
144,2022-05-23 07:16:06+00:00,"@droege_s @BrigitteKnopf @SWPBerlin @mjfeist @SWP_Global Launching a climateclub? Excuse me, but why ist Germany at the same time investing in fossil fuels? It's not credible. We should finally switch into emergency mode and only invest in renewables.

https://t.co/PCukhpKGS4 https://t.co/mMtDi9igPL",0,0,mintimetz,en,launch climateclub excus germani same time invest fossil fuel credibl should final switch into emerg mode onli invest renew http pcukhpkg http mmtdi igpl,153,"Sentiment(polarity=0.0, subjectivity=0.5625)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
145,2022-05-23 07:08:02+00:00,"Nos vamos al traste...
https://t.co/CU5JB6rQPc",0,3,MundoConAbejas,es,vamo trast http rqpc,20,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
146,2022-05-23 07:02:57+00:00,"""We have to do whatever it takes to save this planet. Because if we degrade the life support systems, we effectively lose everything. We’re going down this very dangerous slide and we don’t know how far down it takes before this planet breaks down.""

https://t.co/PCukhpKGS4",1,2,mintimetz,en,have whatev take save thi planet becaus degrad life support system effect lose everyth go down thi veri danger slide know down take befor thi planet break down http pcukhpkg,173,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)","{'neg': 0.161, 'neu': 0.684, 'pos': 0.155, 'compound': -0.0516}",-0.0516,Negative
147,2022-05-23 06:52:26+00:00,"As a species we are zombies, indifferent to what is happening around us, unable to think beyond our individual needs and sating our own appetite for anything that makes us feel better than what we are… #massextinction  https://t.co/8NQtKjQcv0",0,0,beckmann_studio,en,speci zombi indiffer what happen around unabl think beyond individu need sate appetit anyth that make feel better than what #massextinct http nqtkjqcv,150,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}",0.4404,Positive
148,2022-05-23 06:48:33+00:00,"""If we take down the biosphere, we lose everything, we don’t have an economic system any more. That’s why we need to change the goal of the system to the flourishing of everyone, all life on the planet.""
A passionate, provoking interview by @ClimateHuman 

https://t.co/F3SWUjcPJ3",0,0,kartik_k4,en,take down biospher lose everyth have econom system more that need chang goal system flourish everyon life planet passion provok interview http swujcpj,150,"Sentiment(polarity=0.17222222222222222, subjectivity=0.3944444444444445)","{'neg': 0.101, 'neu': 0.787, 'pos': 0.112, 'compound': 0.0772}",0.0772,Positive
149,2022-05-23 06:41:50+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/j24AakLBb7",0,0,hanswstegeman,en,peter kalmu speci autopilot make right decis http aaklbb,56,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
150,2022-05-23 06:34:51+00:00,"Couldn't agree more.
 https://t.co/Fb8mNtifwN",0,3,tomwhitephoto,en,couldn agre more http mntifwn,29,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
151,2022-05-23 06:31:42+00:00,"We zitten gevangen in systeem waarin politici bang zijn voor de gevolgen van het vertellen van de waarheid 🚘✈️ en fossiele industrie haar geluk niet op kan vanwege de oorlog in Ukraïne🛢️. Dan kan je 2 dingen doen:
- 🚘🐇 óf:
- burgerlijk ongehoorzaam zijn https://t.co/dJgQcMc4bG",7,14,Klimaatzuster,nl,zitten gevangen systeem waarin politici bang zijn voor gevolgen vertellen waarheid fossiel industri haar geluk niet vanweg oorlog ukra dingen doen burgerlijk ongehoorzaam zijn http djgqcmc,188,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
152,2022-05-23 06:10:04+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/Xf2Ys8Xdsb",1,2,stefanswartpet,en,peter kalmu speci autopilot make right decis http xdsb,54,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
153,2022-05-23 05:56:12+00:00,Peter Kalmus: ‘“A livable planet is more important than your profits. We are not going to allow this process of delay to continue.” https://t.co/OC5aYCjL6f,0,3,gabhaskar,en,peter kalmu livabl planet more import than your profit go allow thi process delay continu http aycjl,100,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.109, 'neu': 0.664, 'pos': 0.227, 'compound': 0.3612}",0.3612,Positive
154,2022-05-23 05:51:15+00:00,"""One thing I desperately want before I die is to have a feeling the future is going to be better.""
A moving interview from leading climate scientist 
@ClimateHuman on civil disobedience and why habit change is hard to push shift.🌍

#ClimateEmergency 
https://t.co/4b6CEO2jCl",3,4,rachelmusson79,en,thing desper want befor have feel futur go better move interview from lead climat scientist civil disobedi habit chang hard push shift #climateemerg http,153,"Sentiment(polarity=0.10416666666666666, subjectivity=0.5208333333333333)","{'neg': 0.053, 'neu': 0.789, 'pos': 0.158, 'compound': 0.4215}",0.4215,Positive
155,2022-05-23 05:09:43+00:00,"Carbon bomb of the fossil industries …

Ist vermutlich die korrekte Bezeichnung der geplanten und teilweise bereits erfolgreich lobbyierten Fossil-Projekte, die die Erderhitzung explosionsartig beschleunigen. 

https://t.co/zSguXvKBPt",0,4,wegeheld,de,carbon bomb fossil industri vermutlich korrekt bezeichnung geplanten teilweis bereit erfolgreich lobbyierten fossil projekt erderhitzung explosionsartig beschleunigen http zsguxvkbpt,182,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.4939}",-0.4939,Negative
156,2022-05-23 05:04:54+00:00,"„Civil disobedience has been far more effective at communicating urgency than anything else I’ve tried.“ @ClimateHuman #ClimateEmergency #Degrowth
 https://t.co/2N2CtE09rI",0,3,seewanda,en,civil disobedi been more effect commun urgenc than anyth els tri #climateemerg #degrowth http,93,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
157,2022-05-23 04:38:29+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ 

The Nasa data scientist explains why inaction on the climate crisis pushed him to chain himself to an LA bank – and why trusting in the ‘people in charge’ is so dangerous.
https://t.co/9wMUKGmIEH",3,2,NarroVictor,en,peter kalmu speci autopilot make right decis nasa data scientist explain inact climat crisi push chain himself bank trust peopl charg danger http wmukgmieh,155,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.118, 'neu': 0.767, 'pos': 0.115, 'compound': -0.0258}",-0.0258,Neutral
158,2022-05-23 04:38:15+00:00,“The Nasa data scientist explains why inaction on the climate crisis pushed him to chain himself to an LA bank – and why trusting in the ‘people in charge’ is so dangerous.” https://t.co/nmJq9DvMIE,0,0,amelscript,en,nasa data scientist explain inact climat crisi push chain himself bank trust peopl charg danger http nmjq dvmie,111,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.15, 'neu': 0.705, 'pos': 0.145, 'compound': -0.0258}",-0.0258,Neutral
159,2022-05-23 04:23:57+00:00,@Kerfliggle The rebellion is there... the resent protest by scientist against climate change... the riots in Washington... all this with the police acting as corporate goons... lil by lil the futurist of the 80s are getting there predictions validated,0,1,pencilmage,en,rebellion there resent protest scientist against climat chang riot washington thi with polic act corpor goon futurist get there predict valid,141,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.7783}",-0.7783,Negative
160,2022-05-23 04:23:01+00:00,"Good article from a NASA data scientist ...

#ClimateChange

https://t.co/dcXfgbb0ws",1,1,AmerMalikKhan,en,good articl from nasa data scientist #climatechang http dcxfgbb,63,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive
161,2022-05-23 04:07:28+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/HeRU0vpIcf 
3 quarters of global heating is caused by burning fossil fuels. Everything else we talk about – planting trees, carbon captures, carbon offsets – is rearranging deckchairs.",0,0,amsterdam_bill,en,peter kalmu speci autopilot make right decis http heru vpicf quarter global heat caus burn fossil fuel everyth els talk about plant tree carbon captur carbon offset rearrang deckchair,183,"Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
