,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
123,2022-05-26 18:07:44+00:00,"If you use Windscribe, don't ever unsubscribe from emails. There's no clear way to revert back to 10GB data, and deleting your account renders you unable to create a new one. Luckily the email tech support is fast and good. I'd pay for yearly plan if I needed a VPN for daily use.",0,0,ToolTrackers,en,windscrib ever unsubscrib from email there clear revert back data delet your account render unabl creat luckili email tech support fast good yearli plan need daili,163,"Sentiment(polarity=0.25, subjectivity=0.39583333333333337)","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.802}",0.802,Positive
124,2022-05-26 17:51:13+00:00,First I have to make a whole new email because twitter keeps deleting my private account because I use my accs it for different purposes 🤕 @GH0SST3D https://t.co/5Z4ML9PDCY,0,1,Xiaokaro,en,first have make whole email becaus twitter keep delet privat account becaus acc differ purpos http pdci,103,"Sentiment(polarity=0.225, subjectivity=0.3666666666666667)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
125,2022-05-26 17:35:12+00:00,"@ReginaldMason20 Hello, Thank you for contacting us. I hope you are having a great day. I apologize for the multiple order issues you've experienced. Please note for for privacy, we do not request private information publicly such as ph #, email address etc. We recommend deleting your post. 1/2",0,0,Lowes,en,hello thank contact hope have great apolog multipl order issu experienc pleas note privaci request privat inform publicli such email address recommend delet your post,166,"Sentiment(polarity=0.4, subjectivity=0.625)","{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.9001}",0.9001,Positive
126,2022-05-26 16:52:08+00:00,not Chase sending me a “an overview of your credit card habits” email. Deleting cause I do not care to see it,0,2,sylkiverse,en,chase send overview your credit card habit email delet caus care,64,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7003}",0.7003,Positive
127,2022-05-26 16:34:34+00:00,@BettyAnn_Relle I’m asking for a couple of reasons…one) I hate checking and deleting emails I don’t need and my email fills up if I don’t check and delete them. Two) ppl always have their phones so I would think text is easier,0,1,TiffaneeMarie1,en,ask coupl reason hate check delet email need email fill check delet them alway have their phone would think text easier,119,"Sentiment(polarity=-0.8, subjectivity=0.9)","{'neg': 0.145, 'neu': 0.745, 'pos': 0.11, 'compound': -0.2263}",-0.2263,Negative
128,2022-05-26 16:27:51+00:00,"#ppcchat @NeptuneMoon at the very least, advertisers (esp 3rd party agencies) should get in the practice of deleting customer email lists we've been sent from clients once we upload to Google Ad. Only a liability to keep around.",1,7,PPCKirk,en,#ppcchat veri least advertis parti agenc should practic delet custom email list been sent from client onc upload googl onli liabil keep around,142,"Sentiment(polarity=-0.3, subjectivity=0.4)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
129,2022-05-26 16:14:54+00:00,"For real, if I hadn't created this account back in December, I would probably be deleting and ignoring this email, but now I'm COMMITTED. https://t.co/JzZ5i6gmDH",0,23,WTFAnthro,en,real hadn creat thi account back decemb would probabl delet ignor thi email commit http gmdh,92,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",0.296,Positive
130,2022-05-26 16:05:22+00:00,@Adarshofficia11 (2/2) We also recommend deleting your tweet because your personal info (email address) was shared.,0,0,TeamYouTube,en,also recommend delet your tweet becaus your person info email address share,75,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}",0.5719,Positive
131,2022-05-26 15:55:50+00:00,"Today I created an email folder titled ""Shootings"" just to  track all of the updates needed to do my job. I don't expect I'll be deleting the folder any time soon. Why! #Crisis",0,0,mcooperDellTech,en,today creat email folder titl shoot just track updat need expect delet folder time soon #crisi,94,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative
132,2022-05-26 15:31:45+00:00,Is destroying evidence a crime? How did Hilary Clinton get away from deleting her email and destroying her phones and computers,0,1,ecq2442,en,destroy evid crime hilari clinton away from delet email destroy phone comput,76,"Sentiment(polarity=-0.2, subjectivity=0.0)","{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.8885}",-0.8885,Negative
133,2022-05-26 14:59:46+00:00,"unsubscribing from every single marketing email as they arrive in my inbox instead of just deleting them, as self care",0,9,_Tenacious_G,en,unsubscrib from everi singl market email they arriv inbox instead just delet them self care,91,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,Positive
134,2022-05-26 14:23:22+00:00,"@WolfRider3000 Thank you for deleting it!! I sent you an email on May 8th with a gmail starts with ""Hollow xxx"" You might want to double check if this email you provided to youtube is still active🤔 https://t.co/zeYEBUMHse",0,1,osushichan6,en,thank delet sent email with gmail start with hollow might want doubl check thi email provid youtub still activ http zeyebumhs,125,"Sentiment(polarity=-0.1, subjectivity=0.05)","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215,Positive
135,2022-05-26 14:06:37+00:00,@seokwinning We suggest deleting your post with your email address as it's public. ^RX,0,0,BN_care,en,suggest delet your post with your email address public,54,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
136,2022-05-26 12:06:30+00:00,"@kiramekushaneru It does, but i can give recording proof of me deleting the email it sends + me deleting the email from archive too so i cant restore the acc.",0,1,ChildesBigNut,en,doe give record proof delet email send delet email from archiv cant restor,74,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
137,2022-05-26 10:46:02+00:00,"@migrafael I sometimes day dream about deleting my email and grin imagining all those undelivered email error messages being sent back, and for a brief moment I am happy. https://t.co/mHU2XxbqKz",1,2,diogostuart,en,sometim dream about delet email grin imagin those undeliv email error messag be sent back brief moment happi http xxbqkz,120,"Sentiment(polarity=0.0, subjectivity=0.16666666666666666)","{'neg': 0.109, 'neu': 0.685, 'pos': 0.206, 'compound': 0.34}",0.34,Positive
138,2022-05-26 10:18:23+00:00,"@j_opdenakker It isn't perfect, but I've not seen anything else have the impact it made.

I've seen tiny charty orgs talk about data retention, and which of the 80 people on thier mailing list they are allowed to email. And I've seen big orgs deleting data they'd held for years.",1,2,MarkStockley,en,perfect seen anyth els have impact made seen tini charti org talk about data retent which peopl thier mail list they allow email seen org delet data they held year,163,"Sentiment(polarity=1.0, subjectivity=1.0)","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6808}",0.6808,Positive
139,2022-05-26 09:23:45+00:00,"@MarkCunliffe76 Sorry for the inconvenience, Mark! Thanks for the feedback—we’ll share your comments with our team. Would you mind sending us a DM so we can help you locate your account? We also recommend deleting the public tweet with your email address to keep your contact information private. https://t.co/PYGpCAMf8J",0,0,Grammarly,en,sorri inconveni mark thank feedback share your comment with team would mind send help locat your account also recommend delet public tweet with your email address keep your contact inform privat http pygpcamf,208,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.836}",0.836,Positive
140,2022-05-26 08:19:33+00:00,okay i don’t get it what’s the point of deleting the tweet if y’all already sent the email like hello?! the least you could do is post what you wrote on that email,0,0,131bi_dotae,en,okay what point delet tweet alreadi sent email like hello least could post what wrote that email,96,"Sentiment(polarity=0.1, subjectivity=0.45)","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.5267}",0.5267,Positive
141,2022-05-26 08:12:40+00:00,"Deleting the announcement  isn't the solution, you should post the email you sent. So we can see how grave the situation is. If your email is rude, it is impacting all IDs image
@DC_BI_gallery @Baidu_KimHanBin @khb131_Global",5,16,131strength,en,delet announc solut should post email sent grave situat your email rude impact imag,83,"Sentiment(polarity=-0.3, subjectivity=0.6)","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.6808}",-0.6808,Negative
142,2022-05-26 05:31:37+00:00,@rishiuberoi We are sorry for the inconvenience. Regret to inform you that deleting your data may not be possible at this moment due to system limitations however please share your registered mobile number and email ID over DM and we will forward it to the respective team for unsubscribe.,0,0,mamaearthindia,en,sorri inconveni regret inform that delet your data possibl thi moment system limit howev pleas share your regist mobil number email over will forward respect team unsubscrib,173,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.086, 'neu': 0.71, 'pos': 0.204, 'compound': 0.4215}",0.4215,Positive
143,2022-05-26 05:25:25+00:00,"@ShibakarDebbar6 Mind sharing more details about your concern? A screenshot would help us take a closer look. Also, we recommend deleting your tweet bc of your personal info (full name, email address).",0,0,TeamYouTube,en,mind share more detail about your concern screenshot would help take closer look also recommend delet your tweet your person info full name email address,153,"Sentiment(polarity=0.425, subjectivity=0.525)","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.7506}",0.7506,Positive
144,2022-05-26 04:15:23+00:00,"#4 | Cut unnecessary words

Deleting words is the easiest way to improve emails.

Read from your audience's shoes. Delete words, sentences, even full paragraphs that don't help them understand the email. Be brutal.

Fewer words ➡️ more readers ➡️ more action.",0,0,laur_fisch,en,unnecessari word delet word easiest improv email read from your audienc shoe delet word sentenc even full paragraph that help them understand email brutal fewer word more reader more action,189,"Sentiment(polarity=0.11499999999999999, subjectivity=0.53)","{'neg': 0.112, 'neu': 0.738, 'pos': 0.15, 'compound': 0.1027}",0.1027,Positive
145,2022-05-26 04:14:46+00:00,"56 followers gone in a minute 😁
Twitter phir se deleting accounts jin ke numbers nahi, emails nahi, DPs nahi
People will say ""Hum ne Kashmir pe baat ki thi hamara acount delete ho gaya""
1-2 accounts rako apne number do email bhi DP lagao 
Follow the rules 
Kuch nahi ho ga",3,25,Noxious_Numaira,en,follow gone minut twitter phir delet account number nahi email nahi nahi peopl will kashmir baat hamara acount delet gaya account rako apn number email lagao follow rule kuch nahi,179,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.1531}",0.1531,Positive
146,2022-05-26 03:38:20+00:00,"I am a bit of impulsive buyer. If you email me about a sale and it’s something I know I enjoy, I will be very tempted to buy it. Currently deleting winery emails in anticipation of Synchromesh library releases. Can’t afford all the wines out there, gotta prioritize. #bcwinechat",0,4,vania_pacheco,en,impuls buyer email about sale someth know enjoy will veri tempt current delet wineri email anticip synchromesh librari releas afford wine there gotta priorit #bcwinechat,169,"Sentiment(polarity=0.2, subjectivity=0.45)","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4939}",0.4939,Positive
147,2022-05-26 03:01:40+00:00,"@FlyDaW16 Hey there, help's here! We recommend deleting your last tweet as it contains personal info. Could you DM us your account's username and email address instead? We'll take a look backstage. https://t.co/ldFdZRiNAt",0,0,SpotifyCares,en,there help here recommend delet your last tweet contain person info could your account usernam email address instead take look backstag http ldfdzrinat,151,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,Positive
148,2022-05-26 02:24:10+00:00,"@RajKuma11747518 We're sending you a DM. Let's continue this convo there.

Also, we recommend deleting your tweet bc it shows your personal info (email address).",0,0,TeamYouTube,en,send continu thi convo there also recommend delet your tweet show your person info email address,96,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.3612,Positive
149,2022-05-26 02:17:36+00:00,"@GhanaJharana Just to confirm, have you tried submitting an appeal? If you haven't yet, fill out this form &amp; we'll take another look: https://t.co/NQRWQe1uqt

Also, we strongly suggest deleting your tweet b/c it contains private info (ex: email address). Thanks",3,3,TeamYouTube,en,just confirm have tri submit appeal haven fill thi form take anoth look http nqrwqe also strongli suggest delet your tweet contain privat info email address thank,162,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",0.3612,Positive
150,2022-05-26 01:34:32+00:00,I’ve been deleting emails since end na ng semester tapos nakita ko email niya dati saying sorry sa language niya (programming). Gagi haha! Bigla ako nangiti grabe mag effort. :&gt;,0,0,eliiignzls,tl,been delet email sinc semest tapo nakita email niya dati say sorri languag niya program gagi haha bigla nangiti grabe effort,124,"Sentiment(polarity=0.2, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4588}",0.4588,Positive
151,2022-05-26 00:37:16+00:00,"Just responded to an email from dog’s vet without deleting my work email signature and now I feel like the most pretentious patient. That’s DR. “Maxwell’s human,” tyvm!",0,7,KatieReedWrites,en,just respond email from without delet work email signatur feel like most pretenti patient that maxwel human tyvm,112,"Sentiment(polarity=0.25, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7184}",0.7184,Positive
152,2022-05-25 23:52:56+00:00,i’m never deleting this email 😭 https://t.co/2DnSfq1JYa,0,0,phhprinces,en,never delet thi email http dnsfq,32,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
153,2022-05-25 23:00:26+00:00,Can’t believe you @instagram for deleting my account. Never said what I did. No email. Nothing.,1,19,bluexheeta,en,believ delet account never said what email noth,47,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
154,2022-05-25 22:46:18+00:00,"@Bitsaboutme sent me an email today that they are deleting all my data, because i haven't used their services in a year. 
Why is this not mandatory for every company?",0,0,_pitscher,en,sent email today that they delet data becaus haven use their servic year thi mandatori everi compani,100,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
155,2022-05-25 22:10:29+00:00,"To all K2YWEs, should we tweet to Youtube, email them for BLANK2Y' debut MV's views. It is not increasing and worse they're deleting a lot of views. Blank2y deserves more.",0,0,wluvkpop,en,ywe should tweet youtub email them blank debut view increas wors they delet view blank deserv more,98,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
156,2022-05-25 21:49:01+00:00,"@macfixer Hi. Thanks for reaching out. We’re here to help. How are you deleting the email account? To make sure you’re removing the account correctly, please take a look at the articles below:

On iPhone: https://t.co/uatGnx5na0

On Mac: https://t.co/2PAmX823GJ",0,0,AppleSupport,en,thank reach here help delet email account make sure remov account correctli pleas take look articl below iphon http uatgnx http pamx,132,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.765}",0.765,Positive
157,2022-05-25 21:24:15+00:00,Thinking of deleting my entire work email inbox. Nothing can be so important you need to spam me 30 times.,0,0,siupinggg,en,think delet entir work email inbox noth import need spam time,61,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative
158,2022-05-25 21:21:36+00:00,"@theanonfqn Hello! Thank you for reaching out to us! We'll be happy to help you out. You can request an account deletion here https://t.co/ZNNcJPubO4 on the site. If you still need help, please DM us with your email address. ~Cristy https://t.co/KlP3BGeZjr",0,0,AskeBay,en,hello thank reach happi help request account delet here http znncjpubo site still need help pleas with your email address cristi http bgezjr,140,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.7906}",0.7906,Positive
159,2022-05-25 20:51:51+00:00,@NAMISacramento quit deleting your Twitter you coward i file a grieving you have no response thru email due to a lack concern I further this matter legal for discrimination and prejudice on the @CivilRights,0,0,DougVigilSJCBOE,en,quit delet your twitter coward file griev have respons thru email lack concern further thi matter legal discrimin prejudic,122,"Sentiment(polarity=0.1, subjectivity=0.35)","{'neg': 0.231, 'neu': 0.655, 'pos': 0.114, 'compound': -0.5719}",-0.5719,Negative
160,2022-05-25 20:36:53+00:00,"@katiestockdale I've never regretted deleting a social media account (most recently IG. Before that, Facebook). I'd also like permission to email you random pictures of my dog and anything else that I think you might like.",0,1,unimpressedness,en,never regret delet social media account most recent befor that facebook also like permiss email random pictur anyth els that think might like,141,"Sentiment(polarity=0.008333333333333331, subjectivity=0.32916666666666666)","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.7455}",0.7455,Positive
161,2022-05-25 20:07:58+00:00,"@SreeSusanta We noticed that you shared your email address and phone number publicly to help with your issue. Since these are often considered private information, we'd recommend deleting your tweet. - Zion",0,0,GoogleMyBiz,en,notic that share your email address phone number publicli help with your issu sinc these often consid privat inform recommend delet your tweet zion,147,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.7717}",0.7717,Positive
162,2022-05-25 19:55:22+00:00,@ungodlywests it keeps deleting my email and i have to put it back in we on borrowed time,0,1,falcxns,en,keep delet email have back borrow time,38,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
163,2022-05-25 18:57:30+00:00,"decided to actually respond to a recruiter email today instead of just deleting and the address wasn't found by server

🙃

but also: 🤡",0,1,KapuraMax,en,decid actual respond recruit email today instead just delet address wasn found server also,90,"Sentiment(polarity=0.0, subjectivity=0.1)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
164,2022-05-25 18:57:21+00:00,"@crochetedjewels Hi Judi - If you need help deleting your account, please email us at SocialHelp@Rakuten.com so we can assist you further.",0,0,Rakuten,en,judi need help delet your account pleas email socialhelp assist further,71,"Sentiment(polarity=0.0, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019,Positive
165,2022-05-25 18:30:23+00:00,"My job search has become so desperate that I had to remind myself that this unsolicited email was a scam five times before deleting it.

Have I mentioned that I have good infosec instincts, and know how to keep your organization safe? Yet another reason to #HireTheGoog! https://t.co/XoEmnjalme",0,1,The__Goog,en,search becom desper that remind myself that thi unsolicit email scam five time befor delet have mention that have good infosec instinct know keep your organ safe anoth reason #hirethegoog http xoemnjalm,202,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.096, 'neu': 0.753, 'pos': 0.151, 'compound': 0.2732}",0.2732,Positive
166,2022-05-25 17:33:36+00:00,"me: gets an email about a fic update

the update: “hey this isn’t a chapter i just wanna tell everyone i’m deleting this fic and rewriting it for patreon so""

jfc i cannot believe it is 2022 and people are still doing this bs",0,1,gayrecesses,en,get email about updat updat thi chapter just wanna tell everyon delet thi rewrit patreon cannot believ peopl still do thi,121,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
167,2022-05-25 16:49:52+00:00,The facts I’m deadass sitting here deleting mad fucking email from my iCloud 😂🤣😂🤣,0,0,WhoReallyUP,en,fact deadass sit here delet fuck email from icloud,50,"Sentiment(polarity=-0.4, subjectivity=0.6)","{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative
168,2022-05-25 15:09:44+00:00,@spicy_hippy i had this happen to me some years ago. i made sure to lock down the email account that got compromised (changing the creds frequently and deleting most accounts registered with it) but i didn’t use it for almost a year. after a while the barrage of fraud/spam stopped.,0,1,roblmn,en,thi happen some year made sure lock down email account that compromis chang cred frequent delet most account regist with didn almost year after while barrag fraud spam stop,172,"Sentiment(polarity=0.2361111111111111, subjectivity=0.49444444444444446)","{'neg': 0.237, 'neu': 0.698, 'pos': 0.064, 'compound': -0.7351}",-0.7351,Negative
169,2022-05-25 14:11:48+00:00,@Andy_Of_Glasgow Last week i got an email saying they where doubling my monthly payment.. I went into my acct to see if i could reduce it and i ended up clicking the wrong thing and deleting my DD. So i set it up again and there system was trying to double what they had already doubled.,0,0,Senor_Charrleh,en,last week email say they where doubl monthli payment went into acct could reduc end click wrong thing delet again there system tri doubl what they alreadi doubl,160,"Sentiment(polarity=-0.25, subjectivity=0.48333333333333334)","{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
170,2022-05-25 11:30:17+00:00,"@alakis_kadir (2/2) Btw, email addresses are considered private information, so we'd recommend deleting your tweet for your security.",0,0,TeamYouTube,en,email address consid privat inform recommend delet your tweet your secur,72,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,Positive
171,2022-05-25 10:01:36+00:00,"@dascalescu from basics like not deleting your data after you close an account to extremes like randomly adding you to an email list without permission, missing unsubscribe options, or the Unsubscribe page not working",0,0,cotealexandra11,en,from basic like delet your data after close account extrem like randomli ad email list without permiss miss unsubscrib option unsubscrib page work,146,"Sentiment(polarity=0.0, subjectivity=0.125)","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6645}",0.6645,Positive
172,2022-05-25 08:00:24+00:00,Here's a good reason to start the New Year by emptying your email - not deleting all of it ... #gleaner https://t.co/ICA21ziCly,0,0,fwconsulting99,en,here good reason start year empti your email delet #gleaner http zicli,70,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,Positive
173,2022-05-25 07:48:58+00:00,"But unsatisfied with merely deleting and disabling the backup, my stupid brain wants to know what is backed up.

So I look, and “phew” it looks like email/auth is not.

But what is this? https://t.co/1lacaWl4A2",0,0,owainkenway,en,unsatisfi with mere delet disabl backup stupid brain want know what back look phew look like email auth what thi http lacawl,124,"Sentiment(polarity=-0.4333333333333333, subjectivity=0.5)","{'neg': 0.13, 'neu': 0.725, 'pos': 0.145, 'compound': -0.1531}",-0.1531,Negative
174,2022-05-25 06:42:14+00:00,"@Loyal_preet Sorry to hear this – mind following us on Twitter [@TeamYouTube] so that we can send you a DM with the next steps to take?

We recommend deleting your tweet bc of your personal info (email address).",0,0,TeamYouTube,en,sorri hear thi mind follow twitter that send with next step take recommend delet your tweet your person info email address,122,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,Positive
175,2022-05-25 05:08:06+00:00,"I have reapply to join youtube partner program twice and I dont know why should i do after deleting half my video . Now i got an email ke "" not approved "" curently ineligble for monetization again . Can you tell me what should i do @TeamYouTube",0,1,Mantapmabtap1,en,have reappli join youtub partner program twice dont know should after delet half video email approv curent ineligbl monet again tell what should,144,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.296}",0.296,Positive
176,2022-05-25 04:25:55+00:00,"@TheLibrarian__ @ReseIIMemes And then he launches huge preorders he won’t fulfill, petitioned for dissolution meaning those customers won’t see there money back, all without an explanation via email or instagram, but instead deleting his posts or restricting comments. Lmao",0,2,jmjm_jmjm_jmjm,en,then launch huge preorder fulfil petit dissolut mean those custom there money back without explan email instagram instead delet post restrict comment lmao,154,"Sentiment(polarity=0.171875, subjectivity=0.646875)","{'neg': 0.09, 'neu': 0.694, 'pos': 0.215, 'compound': 0.5574}",0.5574,Positive
177,2022-05-25 03:51:47+00:00,I’m never using this email ever again after my shows are over I’m deleting this account and starting over https://t.co/dxZAS300ab,0,4,loversfineline,en,never use thi email ever again after show over delet thi account start over http dxza,85,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
178,2022-05-25 01:12:51+00:00,I'll post it here as well. I will be deleting my Discord server since I don't have the resources to moderate it. It's been fun. If you want to contact me. Use my business email.,5,166,Misshapenchair,en,post here well will delet discord server sinc have resourc moder been want contact busi email,93,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.141, 'neu': 0.681, 'pos': 0.178, 'compound': -0.0772}",-0.0772,Negative
179,2022-05-25 00:14:03+00:00,@DanDwig79 @amiejunge @DemocraticDaisy @MarshaBlackburn But no…. You can’t read the statue… it doesn’t require intent for possession…. The intent is for removing… again if you have it…. You are guilty… by getting an email and not deleting it….. you are guilty of the crime…,0,0,hpdrifter85,en,read statu doesn requir intent possess intent remov again have guilti get email delet guilti crime,98,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative
180,2022-05-25 00:14:01+00:00,@TwitterSupport why do you keep deleting my email address from my account? Are you trying to lock me out of my account?,0,0,TorinKell,en,keep delet email address from account tri lock account,54,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
181,2022-05-24 23:08:20+00:00,"@RhiJohns I’m an advocate for getting plane wifi and triaging email on the way back — even if you don’t respond to anything, just deleting spam and sorting is a relief",0,1,TGRunFit,en,advoc get plane wifi triag email back even respond anyth just delet spam sort relief,84,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.134, 'neu': 0.699, 'pos': 0.167, 'compound': 0.1531}",0.1531,Positive
182,2022-05-24 22:54:24+00:00,i often fantasize deleting all my fics and socials. maybe one day i'll just email fics to a couple of people like dracula daily,0,0,MAR_cookies,en,often fantas delet fic social mayb just email fic coupl peopl like dracula daili,80,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,Positive
183,2022-05-24 20:56:02+00:00,I'm at the part of the email deleting process where I'm seeing the times Nick emailed me directly about our Skype Chat and I left him on unread. 🤣🙈,1,3,berrydelicious,en,part email delet process where see time nick email directli about skype chat left unread,88,"Sentiment(polarity=0.05, subjectivity=0.2)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
184,2022-05-24 19:56:48+00:00,maturing is deleting the email account you made when you were 12,0,0,YoongcheolTrash,en,matur delet email account made when were,40,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
185,2022-05-24 19:52:25+00:00,Is it possible for an email to disappear out of your email without you actually deleting it???,0,1,JazmynAlxandria,en,possibl email disappear your email without actual delet,55,"Sentiment(polarity=0.0, subjectivity=0.1)","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
186,2022-05-24 19:32:50+00:00,"@ChrisWittyngham a month or so ago, you talked about cleaning out your email inbox. I was inspired. After years of neglect, I cleaned up 36,000 emails in my inbox by deleting or sorting them to various folders. Took a few weeks. Inbox is now empty.",0,0,Willygrips13,en,month talk about clean your email inbox inspir after year neglect clean email inbox delet sort them variou folder took week inbox empti,135,"Sentiment(polarity=0.3666666666666667, subjectivity=0.7000000000000001)","{'neg': 0.106, 'neu': 0.704, 'pos': 0.19, 'compound': 0.34}",0.34,Positive
