,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
177,2022-05-29 15:32:31+00:00,@Leon4Congress greetings from Spain. Our purpose is to help and extend the life of the planet through reforestation and the creation of new ecosystems and to help achieve the energy transaction that we have not yet received.,0,1,Metacresolution,en,greet from spain purpos help extend life planet through reforest creation ecosystem help achiev energi transact that have receiv,128,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.8591}",0.8591,Positive
178,2022-05-29 15:25:00+00:00,"“The good news is that an unprecedented movement is taking shape to advance climate-resilient reforestation, and we can push it over the top with the right actions and investment right now” https://t.co/1GfSrFNGNx",5,12,AmericanForests,en,good news that unpreced movement take shape advanc climat resili reforest push over with right action invest right http gfsrfngnx,129,"Sentiment(polarity=0.34285714285714286, subjectivity=0.44285714285714284)","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}",0.4404,Positive
179,2022-05-29 15:13:46+00:00,@TheBus37643251 @pulte @elonmusk @Tesla @jrawh @Nuvei @Shibtoken Imagine him seeing this and because of your effort he just decides to start funding reforestation projects... 💚🌲♻️🚀,0,4,LADSAndrew,en,imagin see thi becaus your effort just decid start fund reforest project,72,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
180,2022-05-29 14:54:19+00:00,@TheBus37643251 @pulte @elonmusk @Tesla @jrawh @Nuvei @Shibtoken Lol @elonmusk could fund the Reforestation of the entire 🌎.  He does a lot for us though and is busy man!,0,3,LADSAndrew,en,could fund reforest entir doe though busi,41,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
181,2022-05-29 14:33:17+00:00,@MakhdoomMasood Massive afforestatin &amp; reforestation along with carbon emissions control on war footing basis the best solution to resolve this global crisis.,1,2,WajidBa03634636,en,massiv afforestatin reforest along with carbon emiss control foot basi best solut resolv thi global crisi,105,"Sentiment(polarity=0.5, subjectivity=0.15)","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}",0.6369,Positive
182,2022-05-29 14:33:12+00:00,Ticks are spreading across the US. Here’s how to protect yourself against disease. - Vox https://t.co/EBUCSwZfao,1,3,eviebauer727,en,tick spread across here protect yourself against diseas http ebucswzfao,71,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818,Positive
183,2022-05-29 14:20:13+00:00,"Noah is spot on here. 

Democrats could do tons of things like special tax zones in rural areas, investing more in repairing roads, more resources for schools to get them to the same standard as the cities, investing more in rural health, reforestation programs, rural banking etc https://t.co/wdIVwwcIqc",0,1,LeftNotEdge1,en,noah spot here democrat could ton thing like special zone rural area invest more repair road more resourc school them same standard citi invest more rural health reforest program rural bank http wdivwwciqc,205,"Sentiment(polarity=0.20634920634920637, subjectivity=0.244047619047619)","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6369}",0.6369,Positive
184,2022-05-29 14:05:58+00:00,"@Greenisamissio1 Good to see that Governments and people of such areas know the importance of green cover and are taking all possible steps in making it happen. Hope the Governments and people who are bestowed with good Soil realise it's importance, and do the needful to go for reforestation 🎄🌲",1,3,Subrama46348615,en,good that govern peopl such area know import green cover take possibl step make happen hope govern peopl bestow with good soil realis import need reforest,154,"Sentiment(polarity=0.3, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8271}",0.8271,Positive
185,2022-05-29 13:46:52+00:00,"""...and if combined with a robust reforestation initiative that improves air and water, Pittsburgh could be a leader for other cities to follow.""
""Implement the Dark Sky ordinance so momentum won't be lost.""
Pleased that Gainey's transition team saw the importance of this!
3/3",1,14,DianeTurnshek,en,combin with robust reforest initi that improv water pittsburgh could leader other citi follow implement dark ordin momentum lost pleas that gainey transit team import thi,170,"Sentiment(polarity=-0.1375, subjectivity=0.3875)","{'neg': 0.08, 'neu': 0.836, 'pos': 0.084, 'compound': 0.0258}",0.0258,Neutral
186,2022-05-29 13:26:48+00:00,"…though using land mines to protect a #restoration site is a bit unconventional, it kept the area safe for years until now when the whole community sees its value &amp; many find paid #reforestation work there in #Lebanon

Here’s her full report for Mongabay: https://t.co/2Rc5NIlmB1",0,1,ErikHoffner,en,though use land mine protect #restor site unconvent kept area safe year until when whole commun see valu mani find paid #reforest work there #lebanon here full report mongabay http nilmb,186,"Sentiment(polarity=0.3499999999999999, subjectivity=0.4833333333333334)","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6705}",0.6705,Positive
187,2022-05-29 12:21:08+00:00,"Reforestation, forestry, agriculture and greening in arid and semi-arid areas, as well as in areas with nutrient-poor soils, is becoming more important than ever due to the climate crisis, in order to relieve and protect existing still intact nature. There are solutions for this. https://t.co/51LUlfpjXE",32,96,Greenisamissio1,en,reforest forestri agricultur green arid semi arid area well area with nutrient poor soil becom more import than ever climat crisi order reliev protect exist still intact natur there solut thi http lulfpjx,204,"Sentiment(polarity=-0.03333333333333336, subjectivity=0.4666666666666666)","{'neg': 0.08, 'neu': 0.751, 'pos': 0.168, 'compound': 0.34}",0.34,Positive
188,2022-05-29 12:21:03+00:00,"@theeyecollector If American firearms owner divert 90% of their firearms budget to the global reforestation project or development of non fossil-powered energy, we might convincingly avoid global warming. 😅",0,0,deemaz85,en,american firearm owner divert their firearm budget global reforest project develop fossil power energi might convincingli avoid global warm,139,"Sentiment(polarity=0.15, subjectivity=0.15)","{'neg': 0.104, 'neu': 0.806, 'pos': 0.09, 'compound': -0.0772}",-0.0772,Negative
189,2022-05-29 12:08:00+00:00,"Salah satu cara menyenangkan bekerja dengan tim di lapangan.
#dronephotography
#fieldwork
#reforestation https://t.co/2yIZNDJTBV",0,1,muruya_nda,in,salah satu cara menyenangkan bekerja dengan lapangan #dronephotographi #fieldwork #reforest http yizndjtbv,106,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
190,2022-05-29 11:52:51+00:00,"@njbtweet @NoelTurner194 @robhon_ @donnieofthedead @jimdtweet @Michael_D_Crow @Veritatem2021 @RoelofBoer @Hakimi09966557 @USNA_73 @WindFmAnalytics @dazm229 @Canadianworker2 @IngersolRobert @LofayPeter @Barbarajdurkin @GlennCarr6 @eric_flesch @fern_60 @mogrant61 @RRB05871793 @keithamccluskey @OscarsWild1 @Hakimi82421476 @insane_voice @Kenneth72712993 @ClimateSkeptic4 @IanDJbrown2 @WayneAllanH @N3S73 @BubbasRanch @MarshallCd @wlbeeton @ejwwest @Narvuntien @oakden_wolf @priscian @rln_nelson @BlasphemousBan1 @RickLazzarini @JimBlack48 @ChrisBBacon3 @variegated2 @MikeDel21893959 @jgorman2424 @hughjarse5 @HsuRina1 @pauladamsalber1 @RushhourP @StormSignalSA Yes, they helped keep the deer under control, now the deer are like vermin and strip the hills bare. Nightmare for reforestation projects",0,0,fergustp,en,they help keep deer under control deer like vermin strip hill bare nightmar reforest project,92,"Sentiment(polarity=0.05, subjectivity=0.1)","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,Positive
191,2022-05-29 11:51:26+00:00,"If you are interested in restoration of degraded land &amp; are in #Melbourne, #RegisterNow to meet the author &amp; learn about farmer-managed #reforestation &amp; its potential to sequester #carbon, increase #biodiversity, &amp; restore #livelihoods, #resilience and #foodsecurity. 

#trees https://t.co/4NIakKjHvb",2,2,LizRinaudo1,en,interest restor degrad land #melbourn #registernow meet author learn about farmer manag #reforest potenti sequest #carbon increas #biodivers restor #livelihood #resili #foodsecur #tree http niakkjhvb,199,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.5859}",0.5859,Positive
192,2022-05-29 10:48:23+00:00,"@MobyDickGems Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/t9ZETRI9fp",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http zetri,186,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
193,2022-05-29 10:45:23+00:00,"@EarthlingEco Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/hjuPEd8sfE",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http hjupe,186,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
194,2022-05-29 10:45:10+00:00,"@BSCGemsAlert @binance Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/XFLyoiuwXP",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http xflyoiuwxp,191,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
195,2022-05-29 10:09:31+00:00,"Just got en email that my tree turned one year old today aaahh.🥰 

Time to plant a few more actually. Do you guys support any reforestation projects? 🤔",0,9,Jackyccino,en,just email that tree turn year today aaahh time plant more actual guy support reforest project,94,"Sentiment(polarity=0.25, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.4522}",0.4522,Positive
196,2022-05-29 10:05:29+00:00,Dense Plantations and Reforestation Can Tackle Climate Change.. Green Initiatives Matters https://t.co/ugXMqDnuIV,0,0,Shekar35924529,en,dens plantat reforest tackl climat chang green initi matter http ugxmqdnuiv,75,"Sentiment(polarity=-0.2, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.0258}",0.0258,Neutral
197,2022-05-29 09:55:13+00:00,"That is FAR more reasonable, so why do @AutoTrader_UK only show that slower information? 

I’m a VERY tough sell but even I was nearly convinced to go fossil fuels.

I’d have hated myself for buying a diesel van regardless of how much reforestation and rewilding came out of it.",0,5,philsturgeon,en,that more reason onli show that slower inform veri tough sell even nearli convinc fossil fuel have hate myself buy diesel regardless much reforest rewild came,158,"Sentiment(polarity=-0.12222222222222222, subjectivity=0.6083333333333334)","{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.6369}",-0.6369,Negative
198,2022-05-29 09:40:50+00:00,"@Hush_Kit The discussion about green aviation is a fallacy. What the planet needs is massive reforestation - once we have stopped massive deforestation, which is raging on unabated with an impact ~five times the contribution of aviation.",0,0,BurkhardDomke,en,discuss about green aviat fallaci what planet need massiv reforest onc have stop massiv deforest which rage unab with impact five time contribut aviat,150,"Sentiment(polarity=-0.2, subjectivity=0.3)","{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.7003}",-0.7003,Negative
199,2022-05-29 09:02:32+00:00,Visualize how we have lost forest cover over time and why we need to embark on reforestation and afforestation NOW. Happy read https://t.co/dDjCFceCND,0,0,ASmartcities,en,visual have lost forest cover over time need embark reforest afforest happi read http ddjcfcecnd,96,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
200,2022-05-29 08:36:00+00:00,"@Bscgemalerts Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/LZ0bk4DtJj",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http dtjj,185,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
201,2022-05-29 08:22:29+00:00,"@OfficeOfNG @nitin_gadkari The land is all brown, let's hope there is a viable plan for reforestation around the farmland. 
We're losing good soil and wildlife, need to get trees back",0,0,Rocky_L,en,land brown hope there viabl plan reforest around farmland lose good soil wildlif need tree back,95,"Sentiment(polarity=0.35, subjectivity=0.30000000000000004)","{'neg': 0.126, 'neu': 0.605, 'pos': 0.27, 'compound': 0.4767}",0.4767,Positive
202,2022-05-29 07:59:04+00:00,"Have courage and show solidarity for Ukraine, support the peace-building projects of Greening Deserts and the Trillion Trees Initiative. Forests and trees can provide not just wood and shelter. #GlobalGreening #PeaceBuilding #PeaceProcess #Reforestation #Regreening #TrillionTrees https://t.co/ocij0oAU4y",2,18,TrillionTreesEU,en,have courag show solidar ukrain support peac build project green desert trillion tree initi forest tree provid just wood shelter #globalgreen #peacebuild #peaceprocess #reforest #regreen #trilliontre http ocij,209,"Sentiment(polarity=-0.2, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}",0.4019,Positive
203,2022-05-29 07:32:58+00:00,"Time for more #PaydayTrees! I bought another 85 trees for Malawi because reforestation might just prevent #ClimateBreakdown.

Go get yours!🌲 🌳 🌍 

#StopTalkingStartPlanting
#Reforest #Rewild 🌏 #HelloYesImVirtueSignalling

https://t.co/tJnJqL7TMj",0,1,thepeopleszero,en,time more #paydaytre bought anoth tree malawi becaus reforest might just prevent #climatebreakdown your #stoptalkingstartpl #reforest #rewild #helloyesimvirtuesignal http tjnjql,177,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.0258}",0.0258,Neutral
204,2022-05-29 07:19:50+00:00,Here’s where dangerous ticks are spreading across the US — and what to do about them https://t.co/Vq1YV5ycuy via @voxdotcom,0,0,RuneBjerkholt,en,here where danger tick spread across what about them http ycuy,62,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
205,2022-05-29 05:15:16+00:00,"@KambojAnanya @Sdg13Un @MonaPatelT @ishdeep_kohli @OlumideIDOWU @sumuelahi @ECOWARRIORSS @IamUDAIBHASKAR @ConnectAID_int @BeeAsMarine @AaravSeth_ Protect forests 
Support Reforestation and carbon neutrality 
Stop degradation and deforestation once again",3,8,BrendaChoi19,en,protect forest support reforest carbon neutral stop degrad deforest onc again,77,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.142, 'neu': 0.516, 'pos': 0.342, 'compound': 0.4767}",0.4767,Positive
206,2022-05-29 05:09:37+00:00,"Drop dirty palm oils 
Take deforestation down 
Build Reforestation",0,7,BrendaChoi19,en,drop dirti palm oil take deforest down build reforest,53,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)","{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}",-0.2732,Negative
207,2022-05-29 04:46:45+00:00,"@ActualidadRT @POTUS  , What happened to the aid for reforestation? , try to touch life and value it , other people are not to blame , what will you say in front of what is just ? How are you going to justify it?",0,0,dityface,en,what happen reforest touch life valu other peopl blame what will front what just go justifi,91,"Sentiment(polarity=-0.125, subjectivity=0.375)","{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative
208,2022-05-29 04:16:02+00:00,"@ActualidadRT @POTUS  , and help for reforestation? Peace is better than war, we are going to make a better world",0,0,dityface,en,help reforest peac better than go make better world,51,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.414, 'pos': 0.586, 'compound': 0.8176}",0.8176,Positive
209,2022-05-29 03:15:05+00:00,"Who else wants a tree trip!! Slot 4 #013

Each purchase aids in supporting reforestation @arborday 
Website: https://t.co/qeRAtV6NnY
Discord: https://t.co/s3jA9KZ3Z7
https://t.co/wZhJJy2xaE 

#NFTartist #cnftproject  #nfts #NFTCollector #NFTCommunity https://t.co/egeqKYrsQd",0,2,AnotherTr3e,en,els want tree trip slot each purchas aid support reforest websit http qeratv discord http http wzhjji #nftartist #cnftproject #nft #nftcollector #nftcommun http egeqkyrsqd,171,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.097, 'neu': 0.758, 'pos': 0.144, 'compound': 0.0772}",0.0772,Positive
210,2022-05-29 03:13:16+00:00,"#Warning #ClimateChange #Reforestation 🌎🌿

Without reforestation, even if we cut CO2 emissions to 0 we’re still headed for a disaster. Will take another 20 years before we feel the full impact to the current CO2 in our atmosphere. We need to plant trees to suck it out…. NOW.⚠️",3,2,RisingSign,en,#warn #climatechang #reforest without reforest even emiss still head disast will take anoth year befor feel full impact current atmospher need plant tree suck,158,"Sentiment(polarity=0.175, subjectivity=0.47500000000000003)","{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative
211,2022-05-29 01:52:08+00:00,"Savvy, wealthy environmentalists ""Green Lairds"" are buying up parts of Scotland, reforestation and rewinding. 
https://t.co/MlSF9wibPx",0,0,bunyip999_david,en,savvi wealthi environmentalist green laird buy part scotland reforest rewind http mlsf wibpx,92,"Sentiment(polarity=-0.2, subjectivity=0.3)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
212,2022-05-29 00:33:45+00:00,"Our environment has a new and unusual ally when it comes to reforestation. #ckont

https://t.co/0nGYee4BU6 https://t.co/uWgPVrqLgM",0,2,cknewstoday,en,environ unusu alli when come reforest #ckont http ngyee http uwgpvrqlgm,71,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
213,2022-05-28 23:24:40+00:00,"Willie Brown

SFO runway extension offsets

Cargill (Devcon) sweetheart only had to open the floodgates

Mt San Bruno/Angel Island 
summer (Dem)youth jobs
reforestation (native oaks etc.) https://t.co/8nAHUQgDQW",1,0,MarkABraley4,en,willi brown runway extens offset cargil devcon sweetheart onli open floodgat bruno angel island summer youth job reforest nativ oak http nahuqgdqw,146,"Sentiment(polarity=0.0, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6486}",0.6486,Positive
214,2022-05-28 23:21:16+00:00,"@mock_megs I’m glad to see Pres. Reagan signed the bill I authored, the Reforestation and Wildfire Prevention Act. This is a huge bill that will not only make our country even more beautiful &amp; clean, it’ll prevent wildfire destruction, and give convicts a second chance. https://t.co/pzWDMmvTN4",1,1,Gaullista,en,glad pre reagan sign bill author reforest wildfir prevent thi huge bill that will onli make countri even more beauti clean prevent wildfir destruct give convict second chanc http pzwdmmvtn,188,"Sentiment(polarity=0.3533333333333334, subjectivity=0.62)","{'neg': 0.089, 'neu': 0.629, 'pos': 0.282, 'compound': 0.6533}",0.6533,Positive
215,2022-05-28 22:55:02+00:00,“Reforestation Hubs” Are Saving Urban Trees From Heading to Landfills https://t.co/jQde8e2J5U,0,0,dmirams,en,reforest hub save urban tree from head landfil http jqde,56,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive
216,2022-05-28 22:37:53+00:00,"@senbetsyjohnson As long as you are pro Timber Unity (which we discovered through FEC filings is funded by businesses trying to get out from under their reforestation responsibility by manipulating small timber towns, you are NOT a viable candidate.",2,7,2_ponies,en,long timber uniti which discov through file fund busi tri from under their reforest respons manipul small timber town viabl candid,130,"Sentiment(polarity=0.09999999999999999, subjectivity=0.5333333333333333)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
217,2022-05-28 22:36:25+00:00,"@mickjpg If I may, Timber Unity is funded and run by Portland timber organizations trying to get out from under their contractual reforestation requirements by rezoning. They are supposed to be a grass roots org, but like many others, they are front organizations for the GOP.",2,20,2_ponies,en,timber uniti fund portland timber organ tri from under their contractu reforest requir rezon they suppos grass root like mani other they front organ,148,"Sentiment(polarity=-0.125, subjectivity=0.375)","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612,Positive
218,2022-05-28 22:26:40+00:00,"One of the ultimate goals of our reforestation projects is to build new homes for the next generations of wild-born babies.  

Will you help us reach our goal? Have your gift matched today!  https://t.co/0gVZbMOVFT https://t.co/N9uiCeTJtG",7,52,BOS_AUS,en,ultim goal reforest project build home next gener wild born babi will help reach goal have your gift match today http gvzbmovft http uicetjtg,141,"Sentiment(polarity=0.05, subjectivity=0.2)","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.6908}",0.6908,Positive
219,2022-05-28 20:54:37+00:00,"[Update] Nurseries would have to 2x output to provide seedlings to move the needle on the US's reforestation &amp; carbon seq. potential, @MikeG2001 reported last year.

Since then, Pres. Biden signed an infrastructure package incl. $millions for nurseries: https://t.co/nMDNwoxv6q",2,5,mongabay,en,updat nurseri would have output provid seedl move needl reforest carbon potenti report last year sinc then pre biden sign infrastructur packag incl million nurseri http nmdnwoxv,177,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
220,2022-05-28 20:19:14+00:00,@300furrybears @juha_remes @ConspiracyBull1 @KareemRifai reforestation can solve this climate problem.,0,1,LuisantZen,en,reforest solv thi climat problem,32,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
221,2022-05-28 20:15:46+00:00,@Mayjest @philsturgeon Wasn't sure if Phil might have been referring to Novus (who say they've planted more than 53k trees via Eden Reforestation Projects),0,0,rbairwell,en,wasn sure phil might have been refer novu they plant more than tree eden reforest project,89,"Sentiment(polarity=0.5, subjectivity=0.6944444444444444)","{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}",0.3182,Positive
222,2022-05-28 20:13:46+00:00,Ticks are spreading across the US. Here’s how to protect yourself against disease. - Vox https://t.co/awSzvYKhxN,0,0,twokatmew,en,tick spread across here protect yourself against diseas http awszvykhxn,71,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818,Positive
223,2022-05-28 20:10:02+00:00,Here's where dangerous ticks are spreading across the US - and what to do about them || By Benji Jones https://t.co/CNBrVkoyyS,5,4,SafetyPinDaily,en,here where danger tick spread across what about them benji jone http cnbrvkoyi,78,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
224,2022-05-28 19:33:19+00:00,#Trees #treesome #WritingCommunity #writerslife #authorconfession #BookTwitter #kindle #booksandlife #read #amwriting #poetry #quote #saying #amreading #readingcommunity #amreading #Reforestation https://t.co/b1WL23R1vQ,3,3,nasirsecular,und,#tree #treesom #writingcommun #writerslif #authorconfess #booktwitt #kindl #booksandlif #read #amwrit #poetri #quot #say #amread #readingcommun #amread #reforest http,166,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
225,2022-05-28 19:26:26+00:00,"@WIONews @eriknjoka @sidhant 🕊

As much water as possible needs to be stored in all river valleys, throughout the region.

Its a huge engineering project, reforestation, including moving trees and biome, needs to be started immediately.

Time For Peace.

🙏💡❤️",0,0,non_ukgb,en,much water possibl need store river valley throughout region huge engin project reforest includ move tree biom need start immedi time peac,138,"Sentiment(polarity=0.30000000000000004, subjectivity=0.55)","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",0.3182,Positive
226,2022-05-28 19:22:25+00:00,"#reforestation 

musical woods, forests to non-forest use, revitalize ecocultural connections for #RadioArtZone https://t.co/to618cBoW4",0,0,poemproducer,en,#reforest music wood forest forest revit ecocultur connect #radioartzon http cbow,81,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
227,2022-05-28 19:00:34+00:00,"""Reestablishing forest cover provides wildlife habitat, clean and abundant water for animals and humans, carbon sequestration, future timber that can be responsibly harvested, forested recreation opportunities, and prevents soil erosion.""
@RuidosoNews 
https://t.co/H0g3yxNvAB",1,1,bio4climate,en,reestablish forest cover provid wildlif habitat clean abund water anim human carbon sequestr futur timber that respons harvest forest recreat opportun prevent soil eros http yxnvab,180,"Sentiment(polarity=0.18333333333333335, subjectivity=0.4)","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4215}",0.4215,Positive
228,2022-05-28 18:59:30+00:00,There’s a million ways to make money in reforestation (I’ve chosen the path that leads to absolutely £0 hitting my account other than SOME of my expenses being reimbursed) but let’s do something useful. Not all this faffy fintech bullshit and tree planting NFT/crypto scams.,0,12,philsturgeon,en,there million way make money reforest chosen path that lead absolut hit account other than some expens be reimburs someth use thi faffi fintech bullshit tree plant crypto scam,175,"Sentiment(polarity=-0.125, subjectivity=0.375)","{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.8176}",-0.8176,Negative
229,2022-05-28 18:41:08+00:00,"The DP, William Ruto, is a politician that every peace loving, honest and development conscious Kenya should fear. He fought the reforestation of Mau, tooth and nail, but today he was in the Maa region claiming credit and promising to make things even better if he becomes",0,1,LJSindani,en,william ruto politician that everi peac love honest develop consciou kenya should fear fought reforest tooth nail today region claim credit promis make thing even better becom,175,"Sentiment(polarity=0.5333333333333333, subjectivity=0.6666666666666666)","{'neg': 0.139, 'neu': 0.532, 'pos': 0.329, 'compound': 0.8176}",0.8176,Positive
230,2022-05-28 18:10:01+00:00,“Reforestation Hubs” Are Saving Urban Trees From Heading to Landfills   https://t.co/UHWH008FF4,0,0,NeighborGram,en,reforest hub save urban tree from head landfil http uhwh,56,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive
231,2022-05-28 18:09:45+00:00,"@QuadrantidsC is a Land Trade Game #Women owned, with the focus of empowering our fam, our SQuad members!
But not only that,🚀 but supporting upcoming💃 female artists, 🚀helping in 🌳reforestation and 🚀providing💰 Investment Funds for our SQuad fam.

#NFTs Passes dropping soon",1,0,QuadrantidsC,en,land trade game #women own with focu empow squad member onli that support upcom femal artist help reforest provid invest fund squad #nft pass drop soon,151,"Sentiment(polarity=0.09999999999999998, subjectivity=0.7)","{'neg': 0.069, 'neu': 0.754, 'pos': 0.177, 'compound': 0.5106}",0.5106,Positive
